id	unitCode	title	record_ID	metadata_usage	data_source	object_type	Date
edanmdm-nmah_1375060	NMAH	Development of the Human Brain	nmah_1375060	{'access': 'CC0'}	National Museum of American History	['Medicine', 'anatomical model', 'Anatomical Model', 'model, anatomical']	1889-1892
edanmdm-nmah_732606	NMAH	Barry's Tricopherous for the Skin or Hair	nmah_732606	{'access': 'CC0'}	National Museum of American History	['hair dressing', 'hair care product', 'Bottle, OTC Preparation; Containers', 'scalp treatment']	ca 1850-1860
edanmdm-nmah_716524	NMAH	Hoff's Malt Extract (Tarrant's	nmah_716524	{'access': 'CC0'}	National Museum of American History	['Medicine', 'Powder, Talcum; Patent Medicines; Drugs; Liquid', 'Powder, Talcum']	1889-1894
edanmdm-nmah_718073	NMAH	Ac. Salicyl.	nmah_718073	{'access': 'CC0'}	National Museum of American History	['Ac. Salicyl.; Pharmaceuticals; Drugs; Non-Liquid', 'Ac. Salicyl.']	
edanmdm-nmah_717911	NMAH	Myrciae, Sp.	nmah_717911	{'access': 'CC0'}	National Museum of American History	['Myrciae, Sp.; Bottle; Pharmaceuticals; Drugs; Liquid', 'Bottles']	
edanmdm-nmah_726723	NMAH	sound	nmah_726723	{'access': 'CC0'}	National Museum of American History	['sound', 'Bougie', 'Bougie; Medicine']	
edanmdm-nmah_724790	NMAH	Atoquinol	nmah_724790	{'access': 'CC0'}	National Museum of American History	['Allyl Phenylcinchonister', 'pharmaceutical', 'Allyl Phenylcinchonister; Pharmaceuticals; Drugs; Non-Liquid']	
edanmdm-nmah_809464	NMAH	Beaulieu Abbey, the Cloisters	nmah_809464	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Lithography', 'Prints']	
edanmdm-nmah_795033	NMAH	<i>Evangeline in Search of Gabriel</i>	nmah_795033	{'access': 'CC0'}	National Museum of American History	['Drawings']	19th century
edanmdm-nmah_1392006	NMAH	Portrait of Mr. Thompson	nmah_1392006	{'access': 'CC0'}	National Museum of American History	['Drawings']	1907
edanmdm-nmah_809650	NMAH	block	nmah_809650	{'access': 'CC0'}	National Museum of American History	['Block; Halftone', 'Block']	
edanmdm-nmah_809674	NMAH	plate, printing	nmah_809674	{'access': 'CC0'}	National Museum of American History	['Printing plates', 'plate', 'Plate; Halftone', 'Plate']	
edanmdm-nmah_782322	NMAH	Fithian Farm	nmah_782322	{'access': 'CC0'}	National Museum of American History	['Print; Intaglio; Etching', 'Prints']	
edanmdm-nmah_783656	NMAH	Winifred Dysart	nmah_783656	{'access': 'CC0'}	National Museum of American History	['Print; Relief; Wood Engraving', 'Prints']	
edanmdm-nmah_782726	NMAH	The Ghetto of Amsterdam	nmah_782726	{'access': 'CC0'}	National Museum of American History	['Print; Intaglio; Etching', 'Prints']	
edanmdm-nmah_816425	NMAH	Barnhart Oldstyle No. 2, 42 point	nmah_816425	{'access': 'CC0'}	National Museum of American History	['Matrices, Batch of', 'Matrices, Batch of; Roman']	
edanmdm-nmah_819827	NMAH	Boldface No. 120, 30 point	nmah_819827	{'access': 'CC0'}	National Museum of American History	['Matrices, Set of; Roman', 'Matrices, Set of']	
edanmdm-nmah_694302	NMAH	Psychological Test, Suggestions for Giving School Tests	nmah_694302	{'access': 'CC0'}	National Museum of American History	['psychological Testt']	
edanmdm-nmah_694303	NMAH	Psychological Test, School Clinic Record. Practical Knowledge (1)	nmah_694303	{'access': 'CC0'}	National Museum of American History	['psychological test']	
edanmdm-nmah_694600	NMAH	TAC-TICKLE: A Challenging Game of Pure Strategy	nmah_694600	{'access': 'CC0'}	National Museum of American History	['Games']	ca 1967
edanmdm-nmah_1762695	NMAH	I Miss You Already; Someone Left the Golden Gate Open	nmah_1762695	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	1950
edanmdm-nmah_1763294	NMAH	(Original) Boogie Woogie On Strings; That Baby's Changed	nmah_1763294	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	1948
edanmdm-nmah_1891599	NMAH	Meskaitis letter 13 March 1968	nmah_1891599	{'access': 'CC0'}	National Museum of American History	['Correspondence']	13 March 1968
edanmdm-nmah_1760982	NMAH	store shelf sign	nmah_1760982	{'access': 'CC0'}	National Museum of American History	['store shelf sign']	early 1980s
edanmdm-nmah_1967618	NMAH	Instructions for Predictor Pregnancy Test	nmah_1967618	{'access': 'CC0'}	National Museum of American History	['package insert, diagnostic', 'diagnostic, pregnancy test, instructions', 'advertisement, pregnancy test,']	ca 1971
edanmdm-nmah_452903	NMAH	ship	nmah_452903	{'access': 'CC0'}	National Museum of American History	['Ship; Patrol Boat, Small', 'Ship']	
edanmdm-nmah_1844311	NMAH	Cardiff	nmah_1844311	{'access': 'CC0'}	National Museum of American History	['ship']	
edanmdm-nmah_461310	NMAH	arbor press	nmah_461310	{'access': 'CC0'}	National Museum of American History	['Arbor Press']	
edanmdm-nmah_451394	NMAH	case, gas mask	nmah_451394	{'access': 'CC0'}	National Museum of American History	['Case, Gas Mask']	
edanmdm-nmah_415553	NMAH	Belgian Velo Dog Revolver	nmah_415553	{'access': 'CC0'}	National Museum of American History	['Revolver; Firearms; Rim Fire; .22 In; Rifled; Breech Load; 2G; Da', 'Revolvers (firearms)', 'revolver, rimfire']	
edanmdm-nmah_459899	NMAH	Blouse	nmah_459899	{'access': 'CC0'}	National Museum of American History	['Shirts', 'Shirt; Woman; Navy; Wave; Officer; Service']	
edanmdm-nmah_451353	NMAH	case, carrying	nmah_451353	{'access': 'CC0'}	National Museum of American History	['Case, Carrying']	
edanmdm-nmah_448302	NMAH	To Maintain the Prosperity of Canada Buy Victory Bonds	nmah_448302	{'access': 'CC0'}	National Museum of American History	['Posters']	
edanmdm-nmah_411170	NMAH	Powder Measure, ... 5 1/2 Lbs	nmah_411170	{'access': 'CC0'}	National Museum of American History	['Powder Measure', 'Powder Measure; Instruments; Navy']	
edanmdm-nmah_1390684	NMAH	shirt	nmah_1390684	{'access': 'CC0'}	National Museum of American History	['Shirts']	
edanmdm-nmah_382600	NMAH	insignia	nmah_382600	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Distinctive; Engineers; Bn 94']	
edanmdm-nmah_417685	NMAH	Colt Deringer No 4 Pistol	nmah_417685	{'access': 'CC0'}	National Museum of American History	['pistol, rimfire', 'Pistols', 'pistol; Firearms; Rim Fire; .22 In; Rifled; 03; Sa; Commemorative']	
edanmdm-nmah_415950	NMAH	Springfield Armory Model 1863 Type I Percussion Rifle Musket	nmah_415950	{'access': 'CC0'}	National Museum of American History	['musket; Firearms; Percussion Fire; .60 In; Rifled; Muzzle Load; Sa', 'Muskets', 'rifle musket, percussion']	1864
edanmdm-nmah_391716	NMAH	insignia	nmah_391716	{'access': 'CC0'}	National Museum of American History	['Insignia; Army; Shoulder Sleeve; Artillery; Bgde 32', 'Insignias']	
edanmdm-nmah_390633	NMAH	insignia	nmah_390633	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Shoulder Sleeve; Infantry; Bgde 41']	
edanmdm-nmah_390800	NMAH	insignia	nmah_390800	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Shoulder Sleeve; Command, Alaskan']	
edanmdm-nmah_575586	NMAH	Tiffany Favrile Vase	nmah_575586	{'access': 'CC0'}	National Museum of American History	['Vases']	c. 1905
edanmdm-nmah_576701	NMAH	cup, soup; saucer	nmah_576701	{'access': 'CC0'}	National Museum of American History	['cup, soup', 'Saucers (plates)']	
edanmdm-nmah_1809108	NMAH	"""Stippled Primrose"""	nmah_1809108	{'access': 'CC0'}	National Museum of American History	['plate, small']	
edanmdm-nmah_570769	NMAH	bowl	nmah_570769	{'access': 'CC0'}	National Museum of American History	['Bowls (vessels)']	
edanmdm-nmah_574428	NMAH	plate	nmah_574428	{'access': 'CC0'}	National Museum of American History	['plate']	
edanmdm-nmah_584656	NMAH	plate, cup	nmah_584656	{'access': 'CC0'}	National Museum of American History	['Cup Plate', 'plate, cup']	
edanmdm-nmah_1000461	NMAH	ENIAC Transceiver Unit	nmah_1000461	{'access': 'CC0'}	National Museum of American History	['Mainframe Component']	
edanmdm-nmah_1168179	NMAH	belt	nmah_1168179	{'access': 'CC0'}	National Museum of American History	['Belts (costume accessories)']	
edanmdm-nmah_1140830	NMAH	cards, deck of	nmah_1140830	{'access': 'CC0'}	National Museum of American History	['Cards, Deck of']	
edanmdm-nmah_1166675	NMAH	headband	nmah_1166675	{'access': 'CC0'}	National Museum of American History	['Headbands (headgear)']	
edanmdm-nmah_660449	NMAH	sash	nmah_660449	{'access': 'CC0'}	National Museum of American History	['Sash; Woman', 'Sashes (costume accessories)']	
edanmdm-nmah_662079	NMAH	cards, playing	nmah_662079	{'access': 'CC0'}	National Museum of American History	['cards, playing']	
edanmdm-nmah_660295	NMAH	print, engraving	nmah_660295	{'access': 'CC0'}	National Museum of American History	['Print, Engraving']	
edanmdm-nmah_660319	NMAH	print, engraving	nmah_660319	{'access': 'CC0'}	National Museum of American History	['Print, Engraving']	
edanmdm-nmah_658306	NMAH	Bola	nmah_658306	{'access': 'CC0'}	National Museum of American History	['Rope, Throwing']	
edanmdm-nmah_1425037	NMAH	Estes Toothpicks	nmah_1425037	{'access': 'CC0'}	National Museum of American History	['Containers (receptacles)']	
edanmdm-nmah_659448	NMAH	Wastepaper Basket	nmah_659448	{'access': 'CC0'}	National Museum of American History	['Baskets (containers)']	1972
edanmdm-nmah_666196	NMAH	Harry Dorish	nmah_666196	{'access': 'CC0'}	National Museum of American History	['Card, Baseball']	1953
edanmdm-nmah_673344	NMAH	Paul Leslie Smith	nmah_673344	{'access': 'CC0'}	National Museum of American History	['Card, Baseball']	1954
edanmdm-nmah_673771	NMAH	John Goryl	nmah_673771	{'access': 'CC0'}	National Museum of American History	['Card, Baseball']	1958
edanmdm-nmah_665660	NMAH	Nelson Fox	nmah_665660	{'access': 'CC0'}	National Museum of American History	['Card, Baseball']	1955
edanmdm-nmah_1067809	NMAH	Donoghue racing skates used by Emil Frank A. Claus	nmah_1067809	{'access': 'CC0'}	National Museum of American History	['skates, pair of', 'Ice Skates, Pair of', 'ice skates']	1974 10 / 1974 10
edanmdm-nmah_676519	NMAH	casts, candy	nmah_676519	{'access': 'CC0'}	National Museum of American History	['Casts, Candy']	
edanmdm-nmah_956841	NMAH	medal	nmah_956841	{'access': 'CC0'}	National Museum of American History	['Medal; Commemorative; Masonic', 'Medals']	
edanmdm-nmah_1160446	NMAH	0.50 Decimo	nmah_1160446	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1887
edanmdm-nmah_977154	NMAH	notgeld	nmah_977154	{'access': 'CC0'}	National Museum of American History	['Notgeld']	
edanmdm-nmah_977002	NMAH	notgeld	nmah_977002	{'access': 'CC0'}	National Museum of American History	['Notgeld']	
edanmdm-nmah_1160668	NMAH	1.00 Peso	nmah_1160668	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1954
edanmdm-nmah_959024	NMAH	medal	nmah_959024	{'access': 'CC0'}	National Museum of American History	['Medal; Art', 'Medals']	
edanmdm-nmah_956607	NMAH	medal	nmah_956607	{'access': 'CC0'}	National Museum of American History	['Medal; Plaquette; Commemorative; Personal', 'Medals']	
edanmdm-nmah_1140906	NMAH	medal	nmah_1140906	{'access': 'CC0'}	National Museum of American History	['Medals']	1961
edanmdm-nmah_1082703	NMAH	50 Cents, United States, 1870	nmah_1082703	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1870
edanmdm-nmah_1133182	NMAH	medal	nmah_1133182	{'access': 'CC0'}	National Museum of American History	['Medals']	
edanmdm-nmah_1877736	NMAH	H.Levi Woodbury	nmah_1877736	{'access': 'CC0'}	National Museum of American History	['platinum print']	1890s
edanmdm-nmah_1990299	NMAH	Girl in Japanese Costume	nmah_1990299	{'access': 'CC0'}	National Museum of American History	['Photographs']	ca 1940s
edanmdm-nmah_1990333	NMAH	"""Hello Pop"""	nmah_1990333	{'access': 'CC0'}	National Museum of American History	['Photographs']	ca 1940s
edanmdm-nmah_1991013	NMAH	film negative	nmah_1991013	{'access': 'CC0'}	National Museum of American History	['Photographs']	ca 1940s
edanmdm-nmah_538446	NMAH	pin	nmah_538446	{'access': 'CC0'}	National Museum of American History	['Pins (fasteners)']	
edanmdm-nmah_1384817	NMAH	articulator	nmah_1384817	{'access': 'CC0'}	National Museum of American History	['tongue clamp', 'articulator', 'dental coll object']	
edanmdm-nmah_1400412	NMAH	glass plate negative	nmah_1400412	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_322999	NMAH	settee	nmah_322999	{'access': 'CC0'}	National Museum of American History	['Settee']	1875 - 1900
edanmdm-nmah_1245759	NMAH	Way You're Stooping Down Baby - I Can Deal With That; My Bowlegged Woman	nmah_1245759	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	
edanmdm-nmah_1246245	NMAH	C.C. Stomp; Same Old Train	nmah_1246245	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	
edanmdm-nmah_687071	NMAH	belt	nmah_687071	{'access': 'CC0'}	National Museum of American History	['Belts (costume accessories)', 'Belt; Usmc']	
edanmdm-nmah_687094	NMAH	cord	nmah_687094	{'access': 'CC0'}	National Museum of American History	['Cord (fiber product)', 'Cord; Navy']	
edanmdm-nmah_1186697	NMAH	With Kind Regards of Herbert Hoover	nmah_1186697	{'access': 'CC0'}	National Museum of American History	['Reliefs (sculpture)', 'Prints']	
edanmdm-nmah_1090825	NMAH	25 Cents, United States, 1944	nmah_1090825	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1944
edanmdm-nmah_1381376	NMAH	3.00 Dollars, Columbia Bank, District of Columbia	nmah_1381376	{'access': 'CC0'}	National Museum of American History	['obsolete paper money', 'Paper money']	1852-10-20
edanmdm-nmah_1380906	NMAH	Button	nmah_1380906	{'access': 'CC0'}	National Museum of American History	['button']	
edanmdm-nmah_1383192	NMAH	Button	nmah_1383192	{'access': 'CC0'}	National Museum of American History	['button']	
edanmdm-nmah_1462741	NMAH	Good Conduct Medal	nmah_1462741	{'access': 'CC0'}	National Museum of American History	['Medals']	circa WW11
edanmdm-nmah_1480700	NMAH	certified proof	nmah_1480700	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1901-04-09
edanmdm-nmah_1481410	NMAH	certified proof	nmah_1481410	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_1481553	NMAH	certified proof	nmah_1481553	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_1481792	NMAH	certified proof	nmah_1481792	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_1484245	NMAH	certified proof	nmah_1484245	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_1485021	NMAH	certified proof	nmah_1485021	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1883-02-25
edanmdm-nmah_1485116	NMAH	certified proof	nmah_1485116	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1885-05-02
edanmdm-nmah_1485294	NMAH	certified proof	nmah_1485294	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_1485300	NMAH	certified proof	nmah_1485300	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1885-05-30
edanmdm-nmah_1485538	NMAH	certified proof	nmah_1485538	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_365872	NMAH	gloves, pair of	nmah_365872	{'access': 'CC0'}	National Museum of American History	['Gloves', 'Gloves, Pair of; Handwear; Accessories Worn on the Body; Female']	1959
edanmdm-nmah_374100	NMAH	sandals, pair of	nmah_374100	{'access': 'CC0'}	National Museum of American History	['Sandals, Pair of; Footwear; Accessories Worn on the Body; Female', 'Sandals, Pair of']	1940 - 1949
edanmdm-nmah_373856	NMAH	shoes, pair of	nmah_373856	{'access': 'CC0'}	National Museum of American History	['Shoes, Pair of; Footwear; Accessories Worn on the Body; Female', 'Shoes (footwear)']	1910 - 1929
edanmdm-nmah_369640	NMAH	cap	nmah_369640	{'access': 'CC0'}	National Museum of American History	['Caps (headgear)', 'Cap; Headwear; Accessories Worn on the Body; Female']	1800 - 1829
edanmdm-nmah_367930	NMAH	shirt	nmah_367930	{'access': 'CC0'}	National Museum of American History	['Shirts', 'Shirt; Upper Body; Main Dress; Male']	1810-1839
edanmdm-nmah_367824	NMAH	bag	nmah_367824	{'access': 'CC0'}	National Museum of American History	['Bag; Bags; Accessories Carried; Female', 'Bags', 'Bags (containers)', 'Accessories Carried']	1967
edanmdm-nmah_356226	NMAH	stud	nmah_356226	{'access': 'CC0'}	National Museum of American History	['Stud', 'Stud; Jewelry; Accessories Worn on the Body; Male']	1950 - 1955
